Pais;Provincia;Pontos;Preco
FR       ;Southwest France ;92;30
FR       ;Bordeaux         ;92;25
FR       ;Bordeaux         ;92;15
FR       ;France Other     ;92;38
FR       ;France Other     ;92;40
FR       ;Bordeaux         ;92;29
FR       ;Southwest France ;89;15
FR       ;Languedoc-Roussil;92;21
FR       ;Alsace           ;92;197
FR       ;Provence         ;87;13
FR       ;Provence         ;89;14
FR       ;Burgundy         ;89;
FR       ;Burgundy         ;88;20
FR       ;Alsace           ;86;18
FR       ;Languedoc-Roussil;88;20
FR       ;Burgundy         ;88;24
FR       ;Burgundy         ;88;
FR       ;Burgundy         ;88;
FR       ;Provence         ;90;20
FR       ;Loire Valley     ;87;14
FR       ;Champagne        ;87;36
FR       ;Alsace           ;87;23
FR       ;Southwest France ;92;20
FR       ;Southwest France ;92;21
FR       ;Alsace           ;85;11
FR       ;Southwest France ;87;17
FR       ;Beaujolais       ;87;13
FR       ;Southwest France ;90;28
FR       ;Burgundy         ;87;30
FR       ;Burgundy         ;87;
FR       ;Languedoc-Roussil;86;11
FR       ;Bordeaux         ;88;
FR       ;Provence         ;86;18
FR       ;Provence         ;86;39
FR       ;Provence         ;86;39
FR       ;Champagne        ;92;50
FR       ;Champagne        ;92;78
FR       ;Alsace           ;92;25
FR       ;Bordeaux         ;95;
FR       ;Bordeaux         ;94;
FR       ;Bordeaux         ;94;
FR       ;Bordeaux         ;94;
FR       ;Bordeaux         ;94;150
FR       ;Bordeaux         ;94;
FR       ;Burgundy         ;87;37
FR       ;France Other     ;88;
FR       ;France Other     ;88;20
FR       ;Beaujolais       ;88;21
FR       ;Provence         ;91;60
FR       ;Bordeaux         ;91;55
FR       ;Bordeaux         ;93;190
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;93;
FR       ;Burgundy         ;98;757
FR       ;Burgundy         ;95;328
FR       ;Champagne        ;90;69
FR       ;Burgundy         ;91;48
FR       ;Champagne        ;97;249
FR       ;Champagne        ;95;469
FR       ;Champagne        ;95;195
FR       ;Champagne        ;95;132
FR       ;Bordeaux         ;88;15
FR       ;Loire Valley     ;88;20
FR       ;Champagne        ;96;
FR       ;Champagne        ;95;
FR       ;Champagne        ;95;120
FR       ;Champagne        ;95;67
FR       ;Bordeaux         ;85;15
FR       ;Provence         ;85;16
FR       ;Provence         ;85;
FR       ;France Other     ;86;
FR       ;France Other     ;86;15
FR       ;Burgundy         ;86;17
FR       ;Languedoc-Roussil;86;25
FR       ;Southwest France ;86;15
FR       ;Burgundy         ;89;20
FR       ;Burgundy         ;89;110
FR       ;Burgundy         ;89;35
FR       ;Burgundy         ;91;82
FR       ;Burgundy         ;91;
FR       ;Provence         ;89;15
FR       ;Provence         ;89;25
FR       ;Provence         ;89;20
FR       ;Provence         ;89;22
FR       ;Provence         ;89;
FR       ;Bordeaux         ;91;36
FR       ;Rhône Valley     ;91;19
FR       ;Bordeaux         ;88;
FR       ;Southwest France ;88;
FR       ;Bordeaux         ;88;22
FR       ;Champagne        ;88;35
FR       ;Alsace           ;88;20
FR       ;Champagne        ;88;55
FR       ;Champagne        ;88;69
FR       ;Champagne        ;88;53
FR       ;Alsace           ;86;20
FR       ;Southwest France ;92;20
FR       ;Southwest France ;92;40
FR       ;Burgundy         ;92;40
FR       ;Champagne        ;91;75
FR       ;Champagne        ;91;60
FR       ;Southwest France ;90;16
FR       ;Burgundy         ;88;60
FR       ;Burgundy         ;88;21
FR       ;Bordeaux         ;86;
FR       ;Languedoc-Roussil;86;12
FR       ;Alsace           ;85;15
FR       ;Languedoc-Roussil;85;9
FR       ;Languedoc-Roussil;85;14
FR       ;Beaujolais       ;85;11
FR       ;Southwest France ;90;13
FR       ;Burgundy         ;87;45
FR       ;Burgundy         ;86;30
FR       ;Bordeaux         ;90;24
FR       ;Bordeaux         ;90;15
FR       ;Alsace           ;86;25
FR       ;Languedoc-Roussil;86;10
FR       ;Languedoc-Roussil;85;13
FR       ;Alsace           ;89;20
FR       ;Provence         ;89;17
FR       ;Provence         ;89;15
FR       ;Provence         ;89;19
FR       ;Alsace           ;89;35
FR       ;Loire Valley     ;89;20
FR       ;Loire Valley     ;89;18
FR       ;Rhône Valley     ;91;108
FR       ;Beaujolais       ;91;
FR       ;Beaujolais       ;91;19
FR       ;Rhône Valley     ;91;43
FR       ;Alsace           ;89;25
FR       ;Champagne        ;89;45
FR       ;Champagne        ;89;48
FR       ;Champagne        ;93;90
FR       ;Alsace           ;93;57
FR       ;Champagne        ;93;85
FR       ;Champagne        ;93;
FR       ;Champagne        ;93;55
FR       ;Champagne        ;93;60
FR       ;Southwest France ;95;50
FR       ;Alsace           ;89;17
FR       ;Alsace           ;89;
FR       ;Alsace           ;89;
FR       ;Alsace           ;89;
FR       ;Alsace           ;89;
FR       ;Rhône Valley     ;89;29
FR       ;Bordeaux         ;95;45
FR       ;Provence         ;88;24
FR       ;Southwest France ;88;25
FR       ;Southwest France ;88;19
FR       ;Provence         ;88;20
FR       ;Beaujolais       ;88;13
FR       ;Champagne        ;88;50
FR       ;Champagne        ;88;74
FR       ;Alsace           ;88;28
FR       ;Beaujolais       ;88;18
FR       ;Champagne        ;88;50
FR       ;Provence         ;91;22
FR       ;Provence         ;90;37
FR       ;Provence         ;85;
FR       ;Bordeaux         ;86;13
FR       ;Bordeaux         ;86;30
FR       ;Bordeaux         ;86;30
FR       ;Loire Valley     ;86;
FR       ;Bordeaux         ;85;
FR       ;Champagne        ;87;60
FR       ;Loire Valley     ;89;25
FR       ;Alsace           ;89;24
FR       ;Champagne        ;89;46
FR       ;Alsace           ;89;21
FR       ;Alsace           ;89;30
FR       ;Alsace           ;89;23
FR       ;Bordeaux         ;88;20
FR       ;Alsace           ;93;25
FR       ;Champagne        ;93;150
FR       ;Alsace           ;93;26
FR       ;Champagne        ;93;65
FR       ;Loire Valley     ;94;65
FR       ;Rhône Valley     ;88;16
FR       ;Southwest France ;88;15
FR       ;Southwest France ;88;30
FR       ;Southwest France ;88;14
FR       ;Champagne        ;86;120
FR       ;Bordeaux         ;86;15
FR       ;Languedoc-Roussil;86;13
FR       ;Loire Valley     ;90;
FR       ;Loire Valley     ;90;25
FR       ;Rhône Valley     ;87;11
FR       ;France Other     ;87;25
FR       ;Bordeaux         ;90;60
FR       ;Bordeaux         ;90;21
FR       ;Bordeaux         ;90;
FR       ;Bordeaux         ;90;30
FR       ;Champagne        ;91;55
FR       ;Champagne        ;91;68
FR       ;Provence         ;88;9
FR       ;Languedoc-Roussil;88;15
FR       ;Languedoc-Roussil;88;13
FR       ;Burgundy         ;88;33
FR       ;Burgundy         ;89;39
FR       ;Burgundy         ;89;
FR       ;Southwest France ;92;35
FR       ;Provence         ;88;
FR       ;Southwest France ;88;14
FR       ;Provence         ;88;17
FR       ;Beaujolais       ;88;21
FR       ;Southwest France ;89;17
FR       ;Bordeaux         ;88;12
FR       ;Bordeaux         ;88;
FR       ;Bordeaux         ;88;29
FR       ;Bordeaux         ;88;50
FR       ;Bordeaux         ;88;15
FR       ;Bordeaux         ;88;12
FR       ;Bordeaux         ;88;20
FR       ;Provence         ;89;20
FR       ;Bordeaux         ;90;
FR       ;Bordeaux         ;89;
FR       ;Bordeaux         ;89;
FR       ;Bordeaux         ;89;20
FR       ;Burgundy         ;95;602
FR       ;Burgundy         ;95;118
FR       ;Burgundy         ;95;685
FR       ;Burgundy         ;95;353
FR       ;Burgundy         ;95;333
FR       ;Burgundy         ;95;143
FR       ;Burgundy         ;94;89
FR       ;Bordeaux         ;86;13
FR       ;Languedoc-Roussil;86;11
FR       ;Bordeaux         ;88;12
FR       ;Bordeaux         ;88;12
FR       ;Provence         ;86;15
FR       ;Languedoc-Roussil;86;12
FR       ;Loire Valley     ;86;30
FR       ;Champagne        ;88;45
FR       ;Champagne        ;88;65
FR       ;Champagne        ;88;56
FR       ;Bordeaux         ;82;9
FR       ;France Other     ;86;
FR       ;Burgundy         ;89;30
FR       ;Burgundy         ;89;48
FR       ;Burgundy         ;89;50
FR       ;Burgundy         ;89;
FR       ;Burgundy         ;88;64
FR       ;Burgundy         ;88;65
FR       ;Bordeaux         ;92;80
FR       ;Burgundy         ;90;45
FR       ;Southwest France ;88;13
FR       ;Burgundy         ;90;62
FR       ;Alsace           ;90;20
FR       ;Alsace           ;90;16
FR       ;Bordeaux         ;93;110
FR       ;Burgundy         ;90;75
FR       ;Southwest France ;94;128
FR       ;Southwest France ;94;25
FR       ;Burgundy         ;87;30
FR       ;Champagne        ;90;54
FR       ;Bordeaux         ;88;
FR       ;Southwest France ;92;16
FR       ;Southwest France ;92;23
FR       ;Burgundy         ;90;59
FR       ;Burgundy         ;90;28
FR       ;Burgundy         ;90;
FR       ;Alsace           ;90;17
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;92;43
FR       ;Bordeaux         ;87;
FR       ;Southwest France ;88;16
FR       ;Champagne        ;92;75
FR       ;Champagne        ;92;42
FR       ;Champagne        ;92;53
FR       ;Champagne        ;92;40
FR       ;Burgundy         ;90;79
FR       ;Rhône Valley     ;90;16
FR       ;Rhône Valley     ;90;55
FR       ;Southwest France ;93;40
FR       ;Southwest France ;93;27
FR       ;Southwest France ;93;40
FR       ;Southwest France ;93;40
FR       ;Southwest France ;93;42
FR       ;Champagne        ;90;60
FR       ;Champagne        ;90;75
FR       ;Loire Valley     ;90;25
FR       ;Alsace           ;89;21
FR       ;Bordeaux         ;90;33
FR       ;Bordeaux         ;90;15
FR       ;Provence         ;87;19
FR       ;Provence         ;86;
FR       ;Languedoc-Roussil;89;16
FR       ;Languedoc-Roussil;89;28
FR       ;Languedoc-Roussil;89;23
FR       ;Bordeaux         ;88;15
FR       ;Bordeaux         ;88;18
FR       ;Bordeaux         ;88;15
FR       ;France Other     ;88;
FR       ;Bordeaux         ;88;35
FR       ;Burgundy         ;86;18
FR       ;Burgundy         ;86;22
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;86;28
FR       ;Rhône Valley     ;88;16
FR       ;Provence         ;88;
FR       ;France Other     ;88;24
FR       ;Champagne        ;90;120
FR       ;Champagne        ;90;55
FR       ;Champagne        ;90;63
FR       ;Burgundy         ;89;17
FR       ;Rhône Valley     ;90;25
FR       ;Rhône Valley     ;90;18
FR       ;Rhône Valley     ;90;20
FR       ;Burgundy         ;89;52
FR       ;Southwest France ;90;40
FR       ;Rhône Valley     ;89;20
FR       ;Rhône Valley     ;89;20
FR       ;Beaujolais       ;89;19
FR       ;Rhône Valley     ;89;110
FR       ;Rhône Valley     ;93;21
FR       ;Rhône Valley     ;93;90
FR       ;Burgundy         ;93;
FR       ;Rhône Valley     ;93;50
FR       ;Burgundy         ;93;46
FR       ;Alsace           ;85;14
FR       ;Alsace           ;85;
FR       ;Bordeaux         ;83;33
FR       ;Bordeaux         ;83;12
FR       ;Bordeaux         ;83;16
FR       ;Southwest France ;84;42
FR       ;Southwest France ;84;13
FR       ;Southwest France ;84;8
FR       ;France Other     ;88;
FR       ;Loire Valley     ;88;40
FR       ;Loire Valley     ;88;16
FR       ;Loire Valley     ;88;21
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;92;
FR       ;Bordeaux         ;92;
FR       ;Bordeaux         ;92;
FR       ;Bordeaux         ;92;
FR       ;Bordeaux         ;92;
FR       ;Bordeaux         ;90;20
FR       ;Bordeaux         ;90;25
FR       ;Loire Valley     ;85;
FR       ;Burgundy         ;85;
FR       ;Burgundy         ;91;80
FR       ;Burgundy         ;91;70
FR       ;Champagne        ;91;116
FR       ;Alsace           ;93;40
FR       ;Alsace           ;93;40
FR       ;Languedoc-Roussil;87;25
FR       ;Southwest France ;87;12
FR       ;Alsace           ;87;14
FR       ;Loire Valley     ;85;24
FR       ;Bordeaux         ;85;11
FR       ;Bordeaux         ;85;19
FR       ;Bordeaux         ;85;14
FR       ;Bordeaux         ;84;150
FR       ;Burgundy         ;92;48
FR       ;Burgundy         ;92;
FR       ;Burgundy         ;92;103
FR       ;Bordeaux         ;89;30
FR       ;Bordeaux         ;89;17
FR       ;Bordeaux         ;89;20
FR       ;Bordeaux         ;89;20
FR       ;Languedoc-Roussil;89;22
FR       ;Beaujolais       ;85;
FR       ;Beaujolais       ;85;
FR       ;Burgundy         ;92;85
FR       ;Burgundy         ;92;53
FR       ;Burgundy         ;92;104
FR       ;Burgundy         ;92;130
FR       ;Loire Valley     ;87;18
FR       ;Loire Valley     ;90;18
FR       ;Rhône Valley     ;90;38
FR       ;Provence         ;90;22
FR       ;Alsace           ;89;24
FR       ;Alsace           ;89;19
FR       ;Loire Valley     ;89;14
FR       ;Loire Valley     ;89;25
FR       ;Loire Valley     ;89;25
FR       ;Beaujolais       ;86;14
FR       ;Beaujolais       ;86;10
FR       ;Languedoc-Roussil;86;12
FR       ;Southwest France ;88;30
FR       ;Languedoc-Roussil;85;12
FR       ;Alsace           ;96;120
FR       ;Alsace           ;96;100
FR       ;Alsace           ;95;75
FR       ;Alsace           ;95;50
FR       ;Bordeaux         ;92;40
FR       ;Beaujolais       ;86;15
FR       ;Beaujolais       ;86;20
FR       ;Beaujolais       ;86;22
FR       ;Burgundy         ;90;
FR       ;Bordeaux         ;90;
FR       ;Loire Valley     ;94;37
FR       ;Loire Valley     ;94;30
FR       ;Loire Valley     ;93;
FR       ;Bordeaux         ;91;35
FR       ;Bordeaux         ;91;40
FR       ;France Other     ;85;12
FR       ;Burgundy         ;94;110
FR       ;Burgundy         ;94;
FR       ;Burgundy         ;94;225
FR       ;Burgundy         ;94;140
FR       ;Bordeaux         ;86;15
FR       ;Bordeaux         ;86;16
FR       ;Bordeaux         ;86;12
FR       ;Champagne        ;86;40
FR       ;Champagne        ;86;50
FR       ;Champagne        ;86;56
FR       ;Bordeaux         ;85;12
FR       ;Bordeaux         ;85;20
FR       ;Alsace           ;87;
FR       ;Burgundy         ;87;22
FR       ;Southwest France ;87;9
FR       ;Languedoc-Roussil;87;24
FR       ;Bordeaux         ;92;23
FR       ;Provence         ;91;
FR       ;Bordeaux         ;85;13
FR       ;Bordeaux         ;85;18
FR       ;Alsace           ;90;30
FR       ;Alsace           ;90;
FR       ;Southwest France ;95;60
FR       ;France Other     ;90;38
FR       ;Burgundy         ;89;35
FR       ;Burgundy         ;88;
FR       ;Burgundy         ;88;21
FR       ;Burgundy         ;88;
FR       ;Champagne        ;87;48
FR       ;Bordeaux         ;86;13
FR       ;Bordeaux         ;86;16
FR       ;Bordeaux         ;86;15
FR       ;Bordeaux         ;86;20
FR       ;Southwest France ;90;13
FR       ;Burgundy         ;88;45
FR       ;Burgundy         ;88;30
FR       ;Burgundy         ;88;30
FR       ;Burgundy         ;88;20
FR       ;Burgundy         ;88;25
FR       ;Burgundy         ;88;
FR       ;Burgundy         ;88;
FR       ;Bordeaux         ;85;12
FR       ;Bordeaux         ;85;25
FR       ;Bordeaux         ;85;15
FR       ;Bordeaux         ;85;17
FR       ;Languedoc-Roussil;85;13
FR       ;Bordeaux         ;85;15
FR       ;Bordeaux         ;85;18
FR       ;Alsace           ;84;23
FR       ;Burgundy         ;84;26
FR       ;Loire Valley     ;85;25
FR       ;France Other     ;85;15
FR       ;Burgundy         ;85;16
FR       ;Provence         ;86;15
FR       ;Provence         ;86;15
FR       ;Rhône Valley     ;86;15
FR       ;Alsace           ;90;34
FR       ;Alsace           ;90;44
FR       ;Alsace           ;90;45
FR       ;Alsace           ;90;72
FR       ;Alsace           ;83;19
FR       ;Bordeaux         ;85;10
FR       ;Burgundy         ;93;40
FR       ;Burgundy         ;93;
FR       ;Burgundy         ;93;
FR       ;Burgundy         ;93;42
FR       ;Rhône Valley     ;85;
FR       ;Rhône Valley     ;84;13
FR       ;Rhône Valley     ;84;12
FR       ;Bordeaux         ;89;18
FR       ;Bordeaux         ;89;40
FR       ;Provence         ;88;27
FR       ;Southwest France ;86;18
FR       ;Beaujolais       ;90;22
FR       ;Beaujolais       ;90;17
FR       ;Champagne        ;90;60
FR       ;Alsace           ;90;17
FR       ;Beaujolais       ;90;22
FR       ;Champagne        ;90;
FR       ;Beaujolais       ;90;20
FR       ;Champagne        ;90;
FR       ;Alsace           ;89;20
FR       ;France Other     ;90;
FR       ;France Other     ;90;30
FR       ;Southwest France ;90;16
FR       ;Champagne        ;91;
FR       ;Champagne        ;91;
FR       ;Champagne        ;91;
FR       ;Bordeaux         ;87;
FR       ;Champagne        ;87;40
FR       ;Loire Valley     ;93;36
FR       ;Alsace           ;85;22
FR       ;Alsace           ;85;29
FR       ;Alsace           ;85;20
FR       ;Alsace           ;85;22
FR       ;Languedoc-Roussil;84;16
FR       ;France Other     ;84;10
FR       ;Bordeaux         ;84;12
FR       ;Burgundy         ;88;65
FR       ;Burgundy         ;88;50
FR       ;Rhône Valley     ;84;12
FR       ;Rhône Valley     ;84;13
FR       ;Bordeaux         ;84;12
FR       ;Rhône Valley     ;84;11
FR       ;Bordeaux         ;85;10
FR       ;Bordeaux         ;85;15
FR       ;Bordeaux         ;85;12
FR       ;Bordeaux         ;85;10
FR       ;Bordeaux         ;85;13
FR       ;Bordeaux         ;85;14
